0,0,0,4.03189,-18.396,0.00551738,18.3322,-14.2011,0.00248073,25,-19,0.005,0,50,0,1,9.47251,49.6738,-14.1595,0.152981,12.7013,45.0725,-11.9571,0.309971,0,0,0
0,0,0,12.1355,-16.5152,0.00484741,14.0532,-17.2412,0.013641,25,-19,0.005,0,50,0,1,9.90125,49.5362,-14.0954,0.156875,9.42873,41.642,-11.9929,0.336689,0,0,0
0,0,0,6.43666,-17.841,0.0046481,10.6301,-18.4752,0.0101891,25,-19,0.005,0,50,0,1,10.4674,46.3972,-13.9824,0.148254,11.8735,46.6787,-12.0151,0.219544,0,0,0
0,0,0,15.9754,-16.0469,0.00585835,19.8888,-18.2406,0.00581232,25,-19,0.005,0,50,0,1,9.28246,47.5539,-14.0993,0.155276,13.0888,46.7053,-11.9761,0.223585,0,0,0
0,0,0,15.2688,-15.7027,0.00591264,17.3719,-17.7522,0.00385648,25,-19,0.005,0,50,0,1,10.4296,49.9722,-14.0498,0.145259,11.5562,48.1524,-12.3516,0.404418,0,0,0
0,0,0,0.467,-19.3051,0.0049316,26.8066,-17.6091,0.00874439,25,-19,0.005,0,50,0,1,9.67954,48.6515,-14.1542,0.151734,11.1872,42.4967,-12.005,0.363193,0,0,0
0,0,0,5.6106,-17.8714,0.00446394,13.3046,-19.6368,0.00864315,25,-19,0.005,0,50,0,1,9.97628,49.8228,-14.1173,0.146875,11.1752,38.8529,-12.0306,0.252337,0,0,0
0,0,0,10.5327,-16.9656,0.00521516,35.7325,-16.9015,0.00495611,25,-19,0.005,0,50,0,1,10.2961,48.8908,-14.0528,0.148722,9.21235,41.0218,-12.1494,0.412968,0,0,0
0,0,0,13.7466,-16.3214,0.00496826,25.0604,-17.5807,0.0109896,25,-19,0.005,0,50,0,1,9.9123,49.7997,-14.1631,0.15333,11.7407,44.6427,-11.6164,0.611299,0,0,0
0,0,0,11.4527,-16.6289,0.0049455,26.0221,-18.0392,0.0141328,25,-19,0.005,0,50,0,1,10.2261,49.4133,-14.1262,0.150024,9.06231,48.3005,-12.2994,0.178379,0,0,0
0,0,0,3.1655,-18.5872,0.00537824,7.34971,-17.7362,0.0100887,25,-19,0.005,0,50,0,1,10.0008,48.5822,-14.056,0.149752,11.4723,44.7173,-12.0547,0.146632,0,0,0
