lon,lat,mn,mnstd,slen,firstday
27.125,-25.875,-4.94485928354063,6.483686060695275,4.666666666666664,-4.0
27.125,-25.375,-3.530879460275578,6.837928131095335,5.866666666666667,-3.0
27.125,-24.875,-3.3935570284187797,6.804480745500764,5.899999999999999,-4.0
27.125,-24.375,-2.2887339390673667,6.903334814341331,6.0,-3.0
27.125,-23.875,-2.3075744570537076,7.083133604553209,5.766666666666666,-3.0
27.125,-23.375,-2.2800483286703823,7.222026300294546,6.133333333333333,-2.0
27.125,-22.875,-2.4887293636393863,7.0814429559754295,6.866666666666667,-3.0
27.125,-22.375,-2.4050881751533133,7.145020451188882,5.766666666666666,-3.0
27.125,-21.875,-2.6549195817833713,7.192153931335431,6.199999999999996,-2.0
27.125,-21.375,-3.006275452668575,7.320624370069891,6.199999999999996,-3.0
27.125,-20.875,-3.2194045190983154,7.660583959596174,6.233333333333334,-3.0
27.125,-20.375,-3.6075568243432663,7.858088092921239,4.866666666666667,-4.0
27.125,-19.875,-3.8016311551338866,7.505613873712678,2.2333333333333343,-3.0
27.125,-19.375,-3.9674083041292825,7.501698083798205,1.2666666666666657,-2.0
27.125,-18.875,-3.8889065547592985,7.833911193986095,1.3666666666666671,-3.0
27.125,-18.375,-4.220182708424446,7.694632885297986,-0.6000000000000014,-2.0
27.125,-17.875,-2.9471388234007776,6.695196206163556,-2.3333333333333286,-1.0
27.125,-17.375,-4.56698989686765,7.9635593295112495,-0.6000000000000014,-3.0
27.125,-16.875,-4.663315459042444,8.273491858844583,4.900000000000006,-3.0
27.125,-16.375,-4.722391112836469,8.072371280750517,1.2333333333333343,-5.0
27.125,-15.875,-4.660797746626475,7.588814269718684,-0.36666666666666714,-3.0
27.125,-15.375,-4.775978512776668,7.539473653850728,-0.10000000000000142,-3.0
27.125,-14.875,-5.069010462094319,7.799545757825015,1.5999999999999943,-5.0
27.125,-14.375,-4.891415856113312,7.264734940960789,-0.36666666666666714,-5.0
27.125,-13.875,-5.017294348842288,7.407452025386622,1.0333333333333314,-5.0
27.125,-13.375,-4.7683309175440165,7.086912267659528,1.4333333333333371,-6.0
27.125,-12.875,-4.441033469063154,7.138371567331742,4.266666666666666,-5.0
27.125,-12.375,-4.200267456308019,7.139925099701943,4.966666666666669,-5.0
27.125,-11.875,-4.616191771438501,7.260910635439081,3.1999999999999957,-7.0
27.125,-11.375,-5.354966291015682,7.547614550302223,-0.03333333333333144,-5.0
27.125,-10.875,-5.023261373877084,7.128259596248514,-0.4333333333333371,-6.0
27.125,-10.375,-4.790256049783235,7.042003215882375,-0.7666666666666657,-5.0
27.125,-9.875,-4.4903812856540775,6.915519831111256,-1.0666666666666629,-5.0
27.125,-9.375,-4.847710582733342,6.839222709430659,-0.5666666666666629,-5.0
27.125,-8.875,-6.483176100628935,9.203212387661168,0.0,-9.0
27.125,-8.375,-4.929369254958878,7.209506872013147,-0.10000000000000142,-4.0
27.125,-7.875,-2.458653240577032,6.838352465900693,-2.0,-3.0
27.125,-7.375,-1.9839099900361656,6.576861358589788,-1.2666666666666728,-2.0
27.125,-6.875,-1.9973172534374193,6.815085253388994,-1.43333333333333,-3.0
27.125,-6.375,-2.69622269057599,6.904527716326681,-1.43333333333333,-4.0
27.125,-5.875,-2.840127171139386,6.909295725964623,-1.1000000000000014,-4.0
27.125,-5.375,-3.7386643425633395,6.9622127716512665,-0.7333333333333343,-6.0
27.125,-4.875,-4.156196023886093,7.141615897538707,-0.43333333333333,-6.0
27.125,-4.375,-4.913670174165468,7.181815055209212,-0.10000000000000142,-8.0
27.125,-3.875,-6.2310262457668095,7.069274322926638,-0.06666666666666998,-7.0
27.125,-3.375,-4.411332493810306,7.129662901216344,-0.1666666666666643,-6.0
27.125,-2.875,-5.25232220609578,7.135901091103801,-0.03333333333333144,-5.0
27.125,-2.375,-6.121698113207543,6.798187882927094,0.0,-7.0
27.125,-1.875,-6.385534591194972,6.926175282531731,0.0,-7.0
27.125,-1.375,-5.759276729559744,6.900125460564695,0.0,-6.0
27.125,-0.875,-6.324213836477984,6.623210446173754,0.0,-6.0
27.125,-0.375,-6.4462264150943405,6.636943230712655,0.0,-6.0
27.125,0.125,-6.207075471698111,6.693628906871576,0.0,-6.0
27.125,0.625,-5.565566037735849,7.0011666060579625,0.0,-4.0
27.125,1.125,-5.413011006289313,6.9229050713303675,-0.06666666666666998,-5.0
27.125,1.625,-4.871828132559273,6.740290425390736,-0.10000000000000142,-4.0
27.125,2.125,-5.405171485623772,6.980486816611927,-0.3333333333333357,-4.0
27.125,2.625,-5.673016152518098,6.86286122573974,-0.1666666666666714,-5.0
27.125,3.125,-5.64193933378867,6.780284006420008,-0.36666666666666714,-4.0
27.125,3.625,-5.11221126573513,6.654113884475908,-0.5,-3.0
27.125,4.125,-5.188584637677035,6.745999167107202,-0.46666666666666856,-3.0
27.125,4.625,-4.869904874693191,6.769264263210804,-1.1333333333333329,-3.0
27.125,5.125,-4.585457484263653,6.671954309774685,-1.0666666666666629,-3.0
27.125,5.625,-4.081507126459684,6.752364290295276,-0.9666666666666686,-3.0
27.125,6.125,-3.1845476881656296,6.511854487500208,-1.9666666666666686,-2.0
27.125,6.625,-2.7244520755018673,6.625303949419411,-2.366666666666667,-2.0
27.125,7.125,-2.4762251257729027,6.495049734991499,-2.866666666666667,-2.0
27.125,7.625,-1.9366797592651324,6.434212518510738,-3.6666666666666643,-3.0
27.125,8.125,-1.8249837223589243,6.501108991738642,-3.200000000000003,-1.0
27.125,8.625,-1.612911783248995,6.42785041668961,-3.2666666666666657,-2.0
27.125,9.125,-1.6442459453824974,6.1637163497041705,-3.6000000000000014,-3.0
27.125,9.625,-1.732190142358382,6.453884169036692,-4.033333333333331,-3.0
27.125,10.125,-1.7550818651914426,6.32130451330695,-4.466666666666669,-2.0
27.125,10.625,-1.8037194136843375,6.114154142844249,-5.100000000000001,-4.0
27.125,11.125,-1.8011593897586167,6.13195696228237,-4.166666666666664,-4.0
27.125,11.625,-1.8919665257644542,6.450379667732594,-4.266666666666666,-2.0
27.125,12.125,-2.0007729318118255,6.192771076708167,-2.8999999999999986,-3.0
27.125,12.625,-2.235218057234807,6.508400136688586,-3.0999999999999943,-2.0
27.125,13.125,-2.4010062812627275,6.459067923356815,-2.8000000000000043,-2.0
27.125,13.625,-2.443736870494085,6.5924942995653115,-3.566666666666663,-2.0
27.125,14.125,-2.4609377631981104,6.758005491598805,-2.5333333333333314,-3.0
27.125,14.625,-2.31545703239415,6.6361914168508305,-3.5333333333333314,-2.0
27.125,15.125,-2.1603348713804316,6.7209360844817745,-4.400000000000006,-3.0
27.125,15.625,-2.150553581138368,6.388301478493586,-4.633333333333333,-2.0
27.125,16.125,-1.907265786349111,6.496534892804702,-3.633333333333333,-2.0
27.125,16.625,-1.9912470321111932,6.503112562398732,-4.966666666666669,-2.0
27.125,17.125,-1.5325330797706158,6.39439283104193,-4.433333333333337,-2.0
27.125,17.625,-1.6258726875932368,6.413939646360829,-5.033333333333331,-3.0
27.125,18.125,-1.4015562825451333,6.365580363512295,-4.266666666666666,-3.0
27.125,18.625,-1.259264935462113,6.3674704628595045,-3.799999999999997,-3.0
27.125,19.125,-0.4693257912264386,6.270577895109742,-2.8333333333333357,0.0
27.125,19.625,-0.14680133460765887,6.582929000762141,-1.7666666666666657,1.0
27.125,20.125,-0.2514369625907342,6.749386717975323,-1.4333333333333371,-1.0
27.125,20.625,0.262326447954635,6.677495441217143,-1.0666666666666629,-1.0
27.125,21.125,0.6587662727789301,6.9390674352000925,-1.7333333333333343,2.0
27.125,21.625,0.9939372101705573,6.977412686756216,0.5333333333333314,-2.0
27.125,22.125,1.7326553083245102,7.287487251067148,2.0,3.0
27.125,22.625,2.2886822422356943,7.011905726999513,1.1000000000000014,7.0
27.125,23.125,2.9083839453715647,6.899526900223971,2.433333333333337,8.0
27.125,23.625,2.0324121687733268,7.115991107507792,2.133333333333333,0.0
27.125,24.125,2.1164381528691365,6.8071260522752315,1.6000000000000014,0.0
27.125,24.625,1.9919869047667653,7.048239317602821,1.0333333333333314,-13.0
27.125,25.125,2.413219165725902,6.913960200381948,2.06666666666667,-9.0
27.125,25.625,3.1958070392136975,7.090528483515349,3.0333333333333314,-1.0
27.125,26.125,2.868449864848646,6.888167588818495,3.7666666666666657,-11.0
27.125,26.625,2.9156209607898695,6.727017635637402,3.4666666666666686,-6.0
27.125,27.125,3.1907497846008397,6.910791629604918,5.133333333333333,2.0
27.125,27.625,3.3731942362410905,7.112893625960012,6.033333333333331,-11.0
27.125,28.125,3.290748130777761,7.065598488960041,7.166666666666664,-3.0
27.125,28.625,1.7339111759017953,7.203053559946559,5.233333333333334,-1.0
27.125,29.125,0.14299814870762972,7.100798777823053,3.4666666666666686,-2.0
27.125,29.625,-0.4720144795916319,7.353632018882498,3.3333333333333357,-4.0
27.125,30.125,-2.396537351749359,7.468795399061394,1.8000000000000043,-5.0
27.125,30.625,-1.2023801526628262,7.751630448410458,6.166666666666664,-2.0
27.125,31.125,-2.21246504864817,8.393396014201624,5.666666666666664,0.0
-89.875,14.125,-6.206761006289305,7.66689663727724,0.0,-4.0
-89.875,14.625,-10.140251572327067,10.507780096805394,0.0,-9.0
-89.875,15.125,-10.296358062576743,11.015216212839153,0.7000000000000028,-5.0
-89.875,15.625,-6.46429003386551,7.773435353316733,-0.10000000000000142,-6.0
-89.875,16.125,-3.804418013697976,6.900436631393136,-0.56666666666667,-6.0
-89.875,16.625,-3.6401206304486067,7.102601465546064,-0.7999999999999972,-6.0
-89.875,17.125,-4.093279013346994,7.016527763733273,-0.5333333333333385,-7.0
-89.875,17.625,-4.365883128432795,7.0194979540067735,-0.46666666666666856,-6.0
-89.875,18.125,-3.796715389832766,6.975107321694214,-0.6000000000000014,-6.0
-89.875,18.625,-3.0260865999036355,6.822678447116363,-0.7333333333333343,-5.0
-89.875,19.125,-2.9785677563143587,6.974136737950176,-1.8999999999999986,-4.0
-89.875,19.625,-2.9489402392790716,7.079452977865563,-0.9000000000000057,-5.0
-89.875,20.125,-3.0162772395363646,6.815085091953367,-0.9666666666666615,-6.0
-89.875,20.625,-3.129671495109889,6.809455971274121,-0.5666666666666629,-6.0
-89.875,21.125,-3.7395877799595887,7.716744445911722,-0.1666666666666643,-7.0
-89.875,29.625,-0.7124969580844294,8.43729479529319,4.899999999999999,-1.0
-89.875,30.625,-1.2185623208240912,5.851164243265019,4.233333333333334,-28.0
-89.875,31.125,-1.5054184745816066,4.899700577134412,4.099999999999998,-43.0
-89.875,31.625,-1.4506667694973636,5.0215896166019185,4.166666666666668,-37.0
-89.875,32.125,-1.6693240484833254,5.164166618337195,3.4666666666666686,-56.0
-89.875,32.625,-1.2808956450924782,5.2541179413079675,3.6999999999999993,-17.0
-89.875,33.125,-1.8050488787693197,5.604468478565698,2.799999999999997,-7.0
-89.875,33.625,-2.3353376187233685,5.315199034995818,2.2333333333333343,-35.0
-89.875,34.125,-2.4228734122909543,5.539780260423902,1.8333333333333321,-6.0
-89.875,34.625,-1.8892182510068771,5.491019720874755,2.700000000000003,12.0
-89.875,35.125,-2.1737645447139506,5.515010648954826,1.9666666666666686,12.0
-89.875,35.625,-1.8575567689170995,5.670576561585469,2.2333333333333343,7.0
-89.875,36.125,-2.0712098851511804,5.084833483497304,1.2666666666666657,-1.0
-89.875,36.625,-3.069094172643023,4.260268950794583,-0.033333333333333215,-8.0
-89.875,37.125,-3.4518710719858063,4.680613092758859,0.10000000000000053,-7.0
-89.875,37.625,-5.333840579710145,2.153224454564165,0.1333333333333333,-6.0
-89.375,13.625,-4.651886792452828,7.456221570604865,0.0,-3.0
-89.375,14.125,-5.493384190880025,7.118983343224763,-0.23333333333333428,-4.0
-89.375,14.625,-8.854874213836474,9.644588810759581,0.0,-9.0
-89.375,15.125,-6.64103773584905,7.852152445865294,0.0,-6.0
-89.375,15.625,-6.168961659409778,7.858998275943602,-0.03333333333333144,-6.0
-89.375,16.125,-4.938882722900484,7.443513956198457,-0.1666666666666643,-7.0
-89.375,16.625,-5.233853410740203,7.553164716172129,-0.03333333333333144,-7.0
-89.375,17.125,-4.448470004837926,7.277816316583169,-0.1666666666666643,-6.0
-89.375,17.625,-3.8216104257377808,7.0625932715772315,-0.13333333333333286,-6.0
-89.375,18.125,-4.304115263667143,7.362024928307173,-0.13333333333333286,-5.0
-89.375,18.625,-4.034898545775345,7.167744501111938,-0.2666666666666657,-6.0
-89.375,19.125,-3.3339968031721625,7.23183554650482,-0.6333333333333329,-5.0
-89.375,19.625,-2.960258822312184,7.13481546002968,-0.6999999999999957,-5.0
-89.375,20.125,-3.0626055296574286,7.017567355260589,-0.8999999999999986,-4.0
-89.375,20.625,-2.873517830644598,6.92110168900126,-1.1666666666666643,-5.0
-89.375,21.125,-3.480207770094008,7.197619702155189,-0.5,-6.0
-89.375,30.625,-1.6099263868133384,6.017072094814132,3.966666666666665,-4.0
-89.375,31.125,-1.8395736123100157,4.8462059762628344,3.5333333333333314,-25.0
-89.375,31.625,-1.3744161274430198,5.134149559145756,3.6333333333333293,-48.0
-89.375,32.125,-1.6343326766536883,4.831107902059591,3.43333333333333,-29.0
-89.375,32.625,-1.547165666108846,4.9547207560706354,3.4333333333333336,6.0
-89.375,33.125,-2.167982895258536,5.560615440011855,3.2666666666666657,-2.0
-89.375,33.625,-1.9303631928099207,5.538786423290301,2.633333333333333,-3.0
-89.375,34.125,-2.579247460553681,6.085702911909882,2.6999999999999993,-8.0
-89.375,34.625,-2.210170817314964,5.485030771563843,2.466666666666665,-8.0
-89.375,35.125,-2.111520305571787,5.523317643685598,2.333333333333332,-12.0
-89.375,35.625,-1.9648567732902613,5.57002810234235,2.2333333333333343,-3.0
-89.375,36.125,-2.2753966594397355,5.8961677524151535,1.6666666666666679,0.0
-89.375,36.625,-3.4681412887030874,4.8617276727054985,-0.16666666666666696,-6.0
-89.375,37.125,-3.6070159521548426,4.845420046645632,-0.5333333333333332,-3.0
-89.375,37.625,-5.619316239316241,2.6240087463767514,0.03333333333333366,-3.0
-88.875,13.625,-5.494173318819552,7.199777970929812,-0.1666666666666643,-4.0
-88.875,14.125,-5.596279148524427,7.118342755027011,-0.3333333333333357,-5.0
-88.875,14.625,-8.764465408805037,9.937292485864726,0.0,-8.0
-88.875,15.125,-7.9289308176100555,8.823015560065397,0.0,-8.0
-88.875,15.625,-4.359675858732459,7.253948411951225,-0.1666666666666714,-8.0
-88.875,16.125,-3.5302158925979654,7.143797631581254,-0.10000000000000142,-6.0
-88.875,16.625,-6.878616352201249,9.12803226554089,0.0,-6.0
-88.875,17.125,-5.495440251572326,8.007072926852297,0.0,-7.0
-88.875,17.625,-4.004913522012572,7.182003552014521,-0.06666666666666998,-6.0
-88.875,18.125,-4.110281987250634,7.086126565105644,-0.20000000000000284,-6.0
-88.875,18.625,-3.8291839788648865,7.273733410275748,-0.10000000000000142,-6.0
-88.875,19.125,-3.348919222525396,6.92788693177863,-0.8999999999999986,-6.0
-88.875,19.625,-3.242465521428695,6.9127970328437645,-0.6000000000000014,-6.0
-88.875,20.125,-2.8082927673575924,6.953868982521403,-1.4666666666666686,-5.0
-88.875,20.625,-2.809165092408069,6.784074936991248,-1.2333333333333343,-5.0
-88.875,21.125,-3.1433019579384727,7.008779530960631,-0.5,-5.0
-88.875,30.625,-1.9079524196074225,6.042516295104792,3.333333333333332,-1.0
-88.875,31.125,-1.4661843255495057,5.548309151128237,3.700000000000003,-26.0
-88.875,31.625,-1.3358404780395041,5.139974385056163,3.8666666666666707,-4.0
-88.875,32.125,-1.9678364312169165,5.599650286805734,2.700000000000003,-4.0
-88.875,32.625,-1.956320409249308,5.247706500607167,3.3000000000000007,-5.0
-88.875,33.125,-2.1383524939735032,5.329235099312033,2.9333333333333336,1.0
-88.875,33.625,-1.983226058035065,5.457021618452044,2.7333333333333343,-9.0
-88.875,34.125,-2.0527295966947783,5.215013499406201,2.833333333333332,-4.0
-88.875,34.625,-2.5363395657144743,5.665544658706678,2.4333333333333336,-3.0
-88.875,35.125,-2.171302670851272,5.992108344278881,2.6000000000000014,3.0
-88.875,35.625,-2.7360512632159697,5.466351550089381,2.400000000000002,-4.0
-88.875,36.125,-2.222144374282454,5.291515692941873,1.8333333333333357,-2.0
-88.875,36.625,-3.079050219328,4.9778724988695355,-0.033333333333333215,-4.0
-88.875,37.125,-3.4308463298197616,4.832494756726525,-0.1999999999999993,3.0
-88.875,37.625,-5.853051670551668,2.3913137373680744,-0.10000000000000009,-6.0
-88.375,13.625,-4.257901249033715,7.299712539495163,-0.8999999999999986,-7.0
-88.375,14.125,-5.570110134039098,7.187508272624839,-0.2666666666666657,-4.0
-88.375,14.625,-9.838364779874212,10.434206858622444,0.0,-9.0
-88.375,15.125,-7.764308176100627,8.940104194990194,0.0,-8.0
-88.375,15.625,-3.6307474719447512,7.1762923514607335,-0.2666666666666657,-6.0
-88.375,16.625,-3.632389937106918,7.293756805642336,0.0,-7.0
-88.375,17.125,-4.389779874213843,7.625706707200597,0.0,-7.0
-88.375,17.625,-3.800943396226419,7.0599000648627355,0.0,-6.0
-88.375,18.125,-3.483962264150943,7.133592471230532,0.0,-6.0
-88.375,18.625,-3.4982885824866976,7.2265459184343115,-0.03333333333333144,-6.0
-88.375,19.125,-3.218484151038254,7.189818431144907,-0.23333333333333428,-6.0
-88.375,19.625,-2.9940477128926055,6.963650230297447,-0.5333333333333314,-5.0
-88.375,20.125,-2.750855798482604,6.896579367488064,-0.8333333333333286,-3.0
-88.375,20.625,-2.708603906003624,7.080173257985685,-0.9666666666666686,-4.0
-88.375,21.125,-2.948833737123291,7.030028541945733,-0.9666666666666686,-5.0
-88.375,30.625,-1.5421768916373573,6.223692737215215,3.5333333333333314,-10.0
-88.375,31.125,-1.5380842005753834,5.462791848629152,3.7666666666666657,-27.0
-88.375,31.625,-1.5015473663818888,5.395108124473198,3.93333333333333,-35.0
-88.375,32.125,-1.8931557552969025,4.959564520656633,3.166666666666668,-46.0
-88.375,32.625,-1.5771070545631787,5.206384311765321,3.0666666666666664,-46.0
-88.375,33.125,-1.659279345377179,5.461841588320444,3.2333333333333343,-7.0
-88.375,33.625,-1.7104356941063301,5.4213514822051305,2.9666666666666686,-26.0
-88.375,34.125,-1.7397382204930665,5.32697392521512,3.133333333333333,-6.0
-88.375,34.625,-2.197217320695124,5.288478880488751,2.9333333333333336,2.0
-88.375,35.125,-2.4832060066313737,5.203084986134877,2.5666666666666664,7.0
-88.375,35.625,-2.713581858763881,5.390003114928243,2.4333333333333336,2.0
-88.375,36.125,-2.8254484974924736,5.373029847793982,1.6999999999999993,-9.0
-88.375,36.625,-3.8306470937811525,4.56684115337752,-0.033333333333333215,-8.0
-88.375,37.125,-4.0201069017313,3.9957025003348208,-0.33333333333333304,-5.0
-88.375,37.625,-5.875900851697953,2.191739960604272,-0.2333333333333334,-2.0
-87.875,13.625,-2.7301133284752357,7.248918545098963,-1.6000000000000014,-6.0
-87.875,14.125,-10.451430212868914,11.37721585214615,0.10000000000000142,-10.0
-87.875,14.625,-9.215762578616346,10.341771924873102,0.06666666666666998,-8.0
-87.875,15.125,-4.710256410256406,7.145039051716185,-0.13333333333333286,-6.0
-87.875,15.625,-3.3612490751017496,6.887858846510899,-0.20000000000000284,-7.0
-87.875,18.625,-2.91415094339623,7.067559168427221,0.0,-4.0
-87.875,19.125,-2.9621069182389945,7.0020449268495835,0.0,-5.0
-87.875,19.625,-2.842304668601834,6.976384666964482,-0.19999999999999574,-5.0
-87.875,20.125,-2.756782668473779,6.846543374811332,-0.6333333333333329,-5.0
-87.875,20.625,-2.8525879625677,7.028347936333793,-0.6000000000000014,-5.0
-87.875,21.125,-2.875250196837321,7.335507816923254,-0.36666666666666714,-4.0
-87.875,30.625,-1.6813056945994411,5.932941343248624,3.8333333333333357,-3.0
-87.875,31.125,-1.7542773941549044,5.866728837573648,3.3999999999999986,-24.0
-87.875,31.625,-1.5423612480168778,5.359732108037132,3.9333333333333336,-4.0
-87.875,32.125,-1.6491729258016257,5.34559074543833,3.4333333333333336,-37.0
-87.875,32.625,-1.4522076813963203,5.073996660250253,3.5333333333333314,-45.0
-87.875,33.125,-1.7748894410354836,5.10000649309465,3.133333333333333,-7.0
-87.875,33.625,-1.6810513840436094,4.841561602230483,3.3000000000000007,-12.0
-87.875,34.125,-2.1874788709717876,4.795033612413142,3.3333333333333357,1.0
-87.875,34.625,-2.7057413585098615,5.681163331479443,2.6000000000000014,-21.0
-87.875,35.125,-3.4127062464554285,5.218383202408133,2.2333333333333343,-4.0
-87.875,35.625,-3.1617998745669595,4.899367258466852,2.2333333333333343,5.0
-87.875,36.125,-2.817552365979889,5.1955323680439,1.9000000000000021,1.0
-87.875,36.625,-4.201859898689609,4.832336114922268,0.09999999999999964,6.0
-87.875,37.125,-4.538374939159965,4.896571854486099,-0.16666666666666696,18.0
-87.875,37.625,-5.753237179487179,2.3484305426208265,0.033333333333333215,-7.0
-87.375,13.625,-3.9195481397687324,7.089445719642005,-0.29999999999999716,-6.0
-87.375,14.125,-10.544487905176574,11.538689080362998,0.1666666666666643,-9.0
-87.375,14.625,-7.11981132075471,8.447118002817204,0.0,-8.0
-87.375,15.125,-7.860691823899362,9.963854934214766,0.0,-7.0
-87.375,15.625,-4.845234639574262,7.543899468096475,-0.03333333333333144,-5.0
-87.375,20.625,-2.783996829259035,7.166842638290576,-0.20000000000000284,-5.0
-87.375,21.125,-2.8241134020129515,7.21679368161794,-0.10000000000000142,-4.0
-87.375,30.625,-1.7322457590662665,6.645621029576006,3.43333333333333,-11.0
-87.375,31.125,-1.6803574467385047,5.232169872991095,3.7666666666666657,-22.0
-87.375,31.625,-1.1103324686964378,5.656279443530951,4.433333333333334,-48.0
-87.375,32.125,-1.2228658152053384,5.376377966628487,3.6000000000000014,-31.0
-87.375,32.625,-1.712910209246786,5.204549255441464,3.2333333333333343,11.0
-87.375,33.125,-2.180659636971747,5.516567928130107,2.5666666666666664,-3.0
-87.375,33.625,-2.074925324115494,5.219771395315747,3.2333333333333307,-3.0
-87.375,34.125,-2.387379086566291,5.209971845442899,2.7666666666666657,11.0
-87.375,34.625,-2.5835704152536074,5.348802674268434,2.866666666666667,8.0
-87.375,35.125,-3.294987719249029,4.858508010319303,2.7666666666666657,-6.0
-87.375,35.625,-3.013584708732509,5.102009937236512,2.5333333333333314,-10.0
-87.375,36.125,-3.067084868373108,5.200849476021462,2.2333333333333307,-8.0
-87.375,36.625,-4.346260184841103,4.309566369510712,-0.16666666666666696,19.0
-87.375,37.125,-3.7997380406317625,4.405430996564265,-0.13333333333333286,-6.0
-87.375,37.625,-4.914146270396273,2.493239361904549,0.10000000000000009,-5.0
-86.875,12.625,-3.623255321722297,7.406318245210349,-0.06666666666666998,-5.0
-86.875,13.125,-3.28780165912519,7.279598145365261,-0.20000000000000284,-6.0
-86.875,13.625,-5.559748427672957,7.467659603017172,0.0,-5.0
-86.875,14.125,-6.1589622641509365,8.168249827142487,0.0,-7.0
-86.875,14.625,-8.70959119496856,10.240922016133364,0.0,-10.0
-86.875,15.125,-8.904559748427666,10.683379858254984,0.0,-8.0
-86.875,15.625,-7.586477987421372,10.014616141004222,0.0,-9.0
-86.875,21.125,-2.8743771165940935,7.13865558986179,-0.06666666666666998,-6.0
-86.875,30.625,-1.9425532327958521,6.35149038737132,3.8000000000000007,-38.0
-86.875,31.125,-1.5123492849288986,5.397853067788014,3.8000000000000007,-14.0
-86.875,31.625,-1.5877382106313505,5.500236883337124,3.9333333333333336,-26.0
-86.875,32.125,-1.8423367908442962,5.132585857455325,3.200000000000003,-49.0
-86.875,32.625,-1.9625919196090535,4.871699991622703,2.866666666666667,-32.0
-86.875,33.125,-2.0033745143068806,5.256630763577112,3.0,-7.0
-86.875,33.625,-2.025350737411376,5.289784104844603,3.133333333333333,7.0
-86.875,34.125,-2.631257804750607,5.668229926611463,3.0,-20.0
-86.875,34.625,-2.134452140523244,5.0586762054463446,3.1666666666666643,-15.0
-86.875,35.125,-3.232780335033212,5.262785167264917,2.333333333333332,-6.0
-86.875,35.625,-3.0976121873966065,5.3387181924101235,2.4333333333333336,7.0
-86.875,36.125,-2.5559547446407507,5.307219520582809,2.0,-13.0
-86.875,36.625,-4.020638142721481,4.351914372626528,0.16666666666666607,-6.0
-86.875,37.125,-4.024782456316274,4.329282614675577,0.09999999999999964,-5.0
-86.875,37.625,-5.267867833991023,2.0513021296925125,0.16666666666666696,-5.0
-86.375,12.125,-3.8237421383647856,7.475410366980063,0.0,-4.0
-86.375,12.625,-2.613458396178988,6.984472126471314,-0.23333333333333428,-4.0
-86.375,13.125,-7.185849056603772,10.445716075867757,0.0,-9.0
-86.375,13.625,-6.338993710691824,8.870253780041654,0.0,-9.0
-86.375,14.125,-6.527201257861645,8.400215511551732,0.0,-8.0
-86.375,14.625,-6.720911949685529,8.041539722599683,0.0,-7.0
-86.375,15.125,-7.966194968553459,9.7704190537991,0.0,-10.0
-86.375,15.625,-4.6778301886792555,7.2512845940779656,0.0,-7.0
-86.375,30.625,-1.7055271028413372,5.912202557764058,3.6999999999999993,-14.0
-86.375,31.125,-1.6431144799029234,5.844797721712009,3.8999999999999986,-30.0
-86.375,31.625,-1.5394008302395754,5.09723747514082,4.0,2.0
-86.375,32.125,-1.476718174618945,5.136804933928326,3.7666666666666657,-36.0
-86.375,32.625,-1.622412878133833,5.587073699733425,3.533333333333335,-54.0
-86.375,33.125,-1.8736760528588157,5.12694673484034,3.533333333333335,1.0
-86.375,33.625,-1.9553293453142366,5.245681174014562,3.366666666666667,-22.0
-86.375,34.125,-3.0270581159580487,5.124584012933608,2.666666666666668,-36.0
-86.375,34.625,-2.7374173422754353,5.1530926694567345,3.0,-25.0
-86.375,35.125,-2.665785205453563,5.2054119651180955,3.1000000000000014,2.0
-86.375,35.625,-2.8953141783092455,5.64879697097484,2.93333333333333,-5.0
-86.375,36.125,-2.2112977391518704,5.1527751340846475,2.6000000000000014,7.0
-86.375,36.625,-4.374684206024785,4.233525609421786,0.06666666666666643,3.0
-86.375,37.125,-4.2806833305806755,4.626588962180914,0.16666666666666696,0.0
-86.375,37.625,-6.1993686868686915,2.669235500024316,0.10000000000000009,1.0
-85.875,11.625,-2.7700743831640118,7.113985108451543,0.0,-5.0
-85.875,12.125,-2.4496038945331318,7.096675385170903,-0.033333333333338544,-4.0
-85.875,12.625,-5.427515723270446,7.468487276224652,0.0,-7.0
-85.875,13.125,-10.342924528301864,12.271262476718544,0.0,-11.0
-85.875,13.625,-6.478459119496858,8.897930768881547,0.0,-9.0
-85.875,14.125,-6.505503144654085,8.823913156149349,0.0,-9.0
-85.875,14.625,-4.503150822447985,7.193172142939637,-0.19999999999999574,-8.0
-85.875,15.125,-6.191194968553464,7.716291279391237,0.0,-5.0
-85.875,15.625,-6.089779874213836,8.05459803439068,0.0,-6.0
-85.875,30.625,-1.3313994278664545,5.749396410288673,3.866666666666667,-7.0
-85.875,31.125,-1.6881631414253384,6.003919582682104,3.3333333333333357,-54.0
-85.875,31.625,-1.464106978460478,5.271807783537856,4.099999999999998,-36.0
-85.875,32.125,-1.5181143425429298,4.913728916218075,3.9333333333333336,-34.0
-85.875,32.625,-1.7999717962180526,5.188113646463939,3.3999999999999986,-44.0
-85.875,33.125,-2.632130926123317,5.4685405145747765,3.3000000000000007,10.0
-85.875,33.625,-2.7165121437342172,5.48777466062363,2.8666666666666636,13.0
-85.875,34.125,-2.7464869928220033,5.152605506272876,3.1000000000000014,-11.0
-85.875,34.625,-3.349498358322734,5.148970268196214,3.033333333333335,6.0
-85.875,35.125,-3.333862573363767,5.4520525734774,3.366666666666667,-25.0
-85.875,35.625,-3.4561612211193733,5.2831078822099595,2.5666666666666664,-3.0
