0,0.01,0,818.107,21.9501,-16.9994,0.00152519,22.577,-19.1688,0.00185097,19.788,-19.6569,0.0021215,21.6649,-19.9881,0.00590481,-7.21193,30.8628,-6.81578,0.10274,11.4426,40.7502,-13.8108,0.189913,16.5516,30.9285,-11.1116,0.131439,13.5428,0.914571,6.76857
0,0.01,0,818.107,21.9501,-16.9994,0.00152519,22.577,-19.1688,0.00185097,19.788,-19.6569,0.0021215,21.6649,-19.9881,0.00590481,-7.21193,30.8628,-6.81578,0.10274,11.4426,40.7502,-13.8108,0.189913,16.5516,30.9285,-11.1116,0.131439,13.5428,0.914571,6.76857
0,0.01,0,818.107,21.9501,-16.9994,0.00152519,22.577,-19.1688,0.00185097,19.788,-19.6569,0.0021215,21.6649,-19.9881,0.00590481,-7.21193,30.8628,-6.81578,0.10274,11.4426,40.7502,-13.8108,0.189913,16.5516,30.9285,-11.1116,0.131439,13.5428,0.914571,6.76857
0,0.01,0,818.107,21.9501,-16.9994,0.00152519,22.577,-19.1688,0.00185097,19.788,-19.6569,0.0021215,21.6649,-19.9881,0.00590481,-7.21193,30.8628,-6.81578,0.10274,11.4426,40.7502,-13.8108,0.189913,16.5516,30.9285,-11.1116,0.131439,13.5428,0.914571,6.76857
0,0.01,0,818.107,21.9501,-16.9994,0.00152519,22.577,-19.1688,0.00185097,19.788,-19.6569,0.0021215,21.6649,-19.9881,0.00590481,-7.21193,30.8628,-6.81578,0.10274,11.4426,40.7502,-13.8108,0.189913,16.5516,30.9285,-11.1116,0.131439,13.5428,0.914571,6.76857
0,0.01,0,818.107,21.9501,-16.9994,0.00152519,22.577,-19.1688,0.00185097,19.788,-19.6569,0.0021215,21.6649,-19.9881,0.00590481,-7.21193,30.8628,-6.81578,0.10274,11.4426,40.7502,-13.8108,0.189913,16.5516,30.9285,-11.1116,0.131439,13.5428,0.914571,6.76857
0,0.01,0,818.107,21.9501,-16.9994,0.00152519,22.577,-19.1688,0.00185097,19.788,-19.6569,0.0021215,21.6649,-19.9881,0.00590481,-7.21193,30.8628,-6.81578,0.10274,11.4426,40.7502,-13.8108,0.189913,16.5516,30.9285,-11.1116,0.131439,13.5428,0.914571,6.76857
0,0.01,0,818.107,21.9501,-16.9994,0.00152519,22.577,-19.1688,0.00185097,19.788,-19.6569,0.0021215,21.6649,-19.9881,0.00590481,-7.21193,30.8628,-6.81578,0.10274,11.4426,40.7502,-13.8108,0.189913,16.5516,30.9285,-11.1116,0.131439,13.5428,0.914571,6.76857
0,0.01,0,818.107,21.9501,-16.9994,0.00152519,22.577,-19.1688,0.00185097,19.788,-19.6569,0.0021215,21.6649,-19.9881,0.00590481,-7.21193,30.8628,-6.81578,0.10274,11.4426,40.7502,-13.8108,0.189913,16.5516,30.9285,-11.1116,0.131439,13.5428,0.914571,6.76857
0,0.01,0,818.107,21.9501,-16.9994,0.00152519,22.577,-19.1688,0.00185097,19.788,-19.6569,0.0021215,21.6649,-19.9881,0.00590481,-7.21193,30.8628,-6.81578,0.10274,11.4426,40.7502,-13.8108,0.189913,16.5516,30.9285,-11.1116,0.131439,13.5428,0.914571,6.76857
