26.3906,-5.73556,0.980408,-4.10106,-14.7108,0.998711,7.37703,-17.4228,0.990019,3.22472,-14.8449,0.997872,7.4779,18.088,-5.99447,0.807057,0.213882,50.7429,-14.3541,0.19172,13.9557,39.8204,-11.5065,0.123578,13.4729,1.86872,9.03195
19.7365,-7.01072,0.982024,29.8176,-15.9571,0.998556,36.2661,-11.8088,0.995167,25.4702,-16.1104,0.997466,-0.919013,29.9869,-7.81542,0.637238,-6.30579,53.1417,-14.5018,0.203186,14.7511,50.903,-11.4224,0.453658,13.7414,1.60272,9.88435
10.7169,-11.188,0.905778,7.238,-17.4883,0.998553,18.2921,-12.2932,0.996651,29.6217,-16.9216,0.999148,-0.526578,29.0811,-7.33348,0.951748,-2.6774,56.0307,-14.573,0.195256,15.5166,16.2515,-10.8214,0.182865,13.5037,1.82145,9.50744
-3.2453,-12.4949,0.873328,31.441,-14.4874,0.999848,-7.15506,-13.1681,0.997191,15.1216,-18.5723,0.996594,7.72616,20.9708,-5.72974,0.956691,-7.33745,55.1707,-14.5764,0.204445,14.4682,21.9368,-10.9072,0.291574,13.6564,1.66157,8.87471
24.9758,-6.08183,0.989358,40.9351,-17.218,0.997336,41.4492,-15.507,0.988415,26.2597,-19.5242,0.999664,-3.02316,31.4747,-5.80803,0.143268,-7.77789,49.2394,-14.5122,0.197352,17.1824,37.8297,-11.1307,0.447345,13.6616,1.52291,8.89575
22.3577,-6.61382,0.995043,18.109,-11.7666,0.996318,47.0243,-18.9202,0.999225,50.8701,-17.7008,0.997955,-0.98549,27.5948,-1.1553,0.747126,1.58782,41.4556,-14.0649,0.227219,12.4235,36.1506,-12.0446,0.317643,13.4543,1.81992,7.15785
23.6788,-7.30567,0.892424,11.9399,-15.1439,0.998794,1.35337,-18.0807,0.98676,20.9988,-14.8177,0.997234,-8.55537,37.3985,-4.17949,0.439175,-0.970326,53.9914,-14.5114,0.214726,12.777,31.9795,-11.8212,0.576173,13.6224,1.49716,7.96836
-0.437374,-10.1925,0.887684,38.0375,-14.0583,0.999658,24.3966,-10.2937,0.995754,47.8236,-14.5277,0.997905,3.41512,23.403,-5.39766,0.445998,-3.37204,53.1409,-14.5813,0.162178,16.4208,35.8702,-11.0275,0.517236,13.6907,1.55911,8.58282
20.9498,-7.18263,0.950054,38.3127,-14.5306,0.998332,40.3012,-15.3203,0.992969,5.71726,-14.1466,0.995307,17.8218,10.6773,-3.57637,0.791736,0.80716,41.9209,-14.2181,0.170247,16.8116,11.8287,-9.96182,0.728343,13.2882,2.27817,7.69978
24.5832,-7.20414,0.9124,32.6714,-18.4918,0.99909,27.6296,-16.3409,0.996049,28.415,-13.3505,0.994466,9.89768,19.0157,-2.14813,0.184674,-8.18223,56.6918,-14.6339,0.176701,13.0444,25.5257,-11.2631,0.518343,13.6003,1.88887,8.23231
22.5124,-6.81319,0.955444,-3.43033,-15.1045,0.998278,40.6626,-16.5411,0.991614,11.8558,-11.2063,0.995863,11.0081,14.8629,-8.05234,0.525837,5.10202,42.2725,-14.1027,0.197819,14.9911,47.9396,-11.7878,0.226392,13.574,1.16953,8.26726
18.0539,-7.47832,0.959531,31.2079,-16.053,0.999819,15.8825,-19.112,0.995523,42.7213,-14.8549,0.997744,15.0142,10.4707,-0.666798,0.933548,-5.76158,48.9314,-14.4157,0.219428,14.965,20.3111,-11.1684,0.216898,13.4249,2.17911,9.58494
24.0595,-6.35695,0.928539,32.2266,-15.743,0.998653,2.23812,-15.2318,0.993004,47.7996,-13.9123,0.999534,-1.45257,27.8171,-7.93428,0.647993,0.210754,44.2517,-14.3226,0.190852,14.2604,51.1161,-11.7312,0.40788,13.5469,1.62378,7.86857
17.9936,-8.4906,0.902588,34.4786,-14.7572,0.999301,47.4065,-15.6264,0.987775,19.1011,-16.7657,0.996707,17.2084,11.4611,-0.255969,0.851857,-1.28833,58.0645,-14.5286,0.171603,12.817,31.0471,-11.6647,0.525803,13.6401,1.69331,8.75381
-7.57904,-11.711,0.865933,33.5472,-13.921,0.99951,16.5517,-16.6066,0.994739,4.5323,-16.716,0.998524,8.20475,19.3525,-3.70492,0.591446,-3.15491,53.3729,-14.4792,0.181615,12.0579,40.5303,-11.7724,0.250609,13.3229,2.09126,8.28714
